TARGET_FID,Img,target_x,target_y,label,path,no_coor,split
16978,54f47b28-13fe-4f34-b3f6-788814baf3fd.jpg,0,0,chinesechives,data/predata\chinesechives\54f47b28-13fe-4f34-b3f6-788814baf3fd.jpg,True,train
16984,55cfc8bb-3d69-4d16-ba1b-1c1007a9c960.jpg,0,-144,chinesechives,data/predata\chinesechives\55cfc8bb-3d69-4d16-ba1b-1c1007a9c960.jpg,False,train
16988,56485daa-9a40-4d16-9605-9a21466cc9dd.jpg,0,0,chinesechives,data/predata\chinesechives\56485daa-9a40-4d16-9605-9a21466cc9dd.jpg,True,test
16991,56d9a34b-80e8-40cf-97ec-d61baf019a5e.jpg,0,0,chinesechives,data/predata\chinesechives\56d9a34b-80e8-40cf-97ec-d61baf019a5e.jpg,True,val
17003,5827caef-7563-4943-8bab-2171a8267249.jpg,0,0,chinesechives,data/predata\chinesechives\5827caef-7563-4943-8bab-2171a8267249.jpg,True,train
17028,5ab805d9-45cb-4b4d-8d2a-d5f9346414ff.jpg,0,0,chinesechives,data/predata\chinesechives\5ab805d9-45cb-4b4d-8d2a-d5f9346414ff.jpg,True,train
17037,5b6c3a5e-15d5-4042-98af-6ad1634c42c8.jpg,0,0,chinesechives,data/predata\chinesechives\5b6c3a5e-15d5-4042-98af-6ad1634c42c8.jpg,True,test
17050,5ce87740-d978-40f3-ac6f-69b392748e00.jpg,0,0,chinesechives,data/predata\chinesechives\5ce87740-d978-40f3-ac6f-69b392748e00.jpg,True,train
17058,5d9e75e8-f068-404e-aad5-b7a88bcf15f7.jpg,0,0,chinesechives,data/predata\chinesechives\5d9e75e8-f068-404e-aad5-b7a88bcf15f7.jpg,True,train
17059,5da9b70e-06a2-49b6-a950-a75c9a3bd8e7.jpg,0,0,chinesechives,data/predata\chinesechives\5da9b70e-06a2-49b6-a950-a75c9a3bd8e7.jpg,True,train
17071,5f13f2a2-6d70-4bab-a9c4-918af0daf4a9.jpg,0,-116,chinesechives,data/predata\chinesechives\5f13f2a2-6d70-4bab-a9c4-918af0daf4a9.jpg,False,test
17077,5f6d89d3-a951-41de-86cb-5f6bb39436b3.jpg,0,0,chinesechives,data/predata\chinesechives\5f6d89d3-a951-41de-86cb-5f6bb39436b3.jpg,True,train
17084,60056a45-cbef-404e-9d1f-183061036abc.jpg,0,0,chinesechives,data/predata\chinesechives\60056a45-cbef-404e-9d1f-183061036abc.jpg,True,test
17100,619fc1f3-c1ab-465e-aec3-5d0e2c4f92ba.jpg,0,0,chinesechives,data/predata\chinesechives\619fc1f3-c1ab-465e-aec3-5d0e2c4f92ba.jpg,True,test
17128,643b636c-4a20-4ab7-b164-513bc154677b.jpg,0,0,chinesechives,data/predata\chinesechives\643b636c-4a20-4ab7-b164-513bc154677b.jpg,True,train
17133,64d572ba-082d-48fa-8dda-aac2a2555ae7.jpg,-17,563,chinesechives,data/predata\chinesechives\64d572ba-082d-48fa-8dda-aac2a2555ae7.jpg,False,test
17139,6599b82c-0e7a-41e5-8049-dbbe1691b3b7.jpg,0,0,chinesechives,data/predata\chinesechives\6599b82c-0e7a-41e5-8049-dbbe1691b3b7.jpg,True,train
17150,66868961-1ab3-4620-9b4d-a458e01d5381.jpg,0,0,chinesechives,data/predata\chinesechives\66868961-1ab3-4620-9b4d-a458e01d5381.jpg,True,train
17152,66aad14b-c45d-4239-89d0-6d1ae256dbff.jpg,0,0,chinesechives,data/predata\chinesechives\66aad14b-c45d-4239-89d0-6d1ae256dbff.jpg,True,train
17153,670de163-f5fb-40e9-b803-174f61c8b9ac.jpg,0,0,chinesechives,data/predata\chinesechives\670de163-f5fb-40e9-b803-174f61c8b9ac.jpg,True,train
17170,68dc14ee-e9f4-491a-b333-0c799e7d0217.jpg,0,0,chinesechives,data/predata\chinesechives\68dc14ee-e9f4-491a-b333-0c799e7d0217.jpg,True,train
17179,69c54b34-1268-41ac-b1b8-86bcd05410d4.jpg,0,0,chinesechives,data/predata\chinesechives\69c54b34-1268-41ac-b1b8-86bcd05410d4.jpg,True,train
17212,6e740200-5b60-4492-9fd1-c03d96b0c168.jpg,0,0,chinesechives,data/predata\chinesechives\6e740200-5b60-4492-9fd1-c03d96b0c168.jpg,True,val
17217,6f064b2e-805e-4c2e-b56e-00b9fde3e95b.jpg,0,-144,chinesechives,data/predata\chinesechives\6f064b2e-805e-4c2e-b56e-00b9fde3e95b.jpg,False,train
17223,6f723ca5-911e-4c67-9845-3c9a5acbc5da.jpg,0,0,chinesechives,data/predata\chinesechives\6f723ca5-911e-4c67-9845-3c9a5acbc5da.jpg,True,val
17238,70c33c73-488e-4b3e-a181-bad13f90898a.jpg,0,-102,chinesechives,data/predata\chinesechives\70c33c73-488e-4b3e-a181-bad13f90898a.jpg,False,test
17258,72911861-3804-45af-86f3-c165c65e5ab9.jpg,0,0,chinesechives,data/predata\chinesechives\72911861-3804-45af-86f3-c165c65e5ab9.jpg,True,train
17284,74c2236f-f678-426e-9b92-95fefce66e29.jpg,0,0,chinesechives,data/predata\chinesechives\74c2236f-f678-426e-9b92-95fefce66e29.jpg,True,test
17290,75bedc8a-b6c6-4959-a725-45d10c9a0ecf.jpg,0,0,chinesechives,data/predata\chinesechives\75bedc8a-b6c6-4959-a725-45d10c9a0ecf.jpg,True,train
17291,75c0e959-2fa0-4b08-af46-f7409d5675d0.jpg,0,0,chinesechives,data/predata\chinesechives\75c0e959-2fa0-4b08-af46-f7409d5675d0.jpg,True,test
17294,7631ce61-8b8d-45bb-82e6-5d1af01f1810.jpg,0,0,chinesechives,data/predata\chinesechives\7631ce61-8b8d-45bb-82e6-5d1af01f1810.jpg,True,train
17296,76523c09-9081-41f2-b8bb-37d536f5cae2.jpg,0,0,chinesechives,data/predata\chinesechives\76523c09-9081-41f2-b8bb-37d536f5cae2.jpg,True,test
17326,79224136-b4a8-4307-8b51-69ab59d6c916.jpg,0,0,chinesechives,data/predata\chinesechives\79224136-b4a8-4307-8b51-69ab59d6c916.jpg,True,train
17371,7dd41312-26dc-4e12-b3f5-295b88cd0bfe.jpg,0,-144,chinesechives,data/predata\chinesechives\7dd41312-26dc-4e12-b3f5-295b88cd0bfe.jpg,False,train
17398,80d0a1a0-7406-4060-b64c-e220e26059aa.jpg,0,0,chinesechives,data/predata\chinesechives\80d0a1a0-7406-4060-b64c-e220e26059aa.jpg,True,train
17403,82168a3b-7f19-40ee-a67f-c0cd1f393ef1.jpg,0,0,chinesechives,data/predata\chinesechives\82168a3b-7f19-40ee-a67f-c0cd1f393ef1.jpg,True,train
17405,823a92a0-36d1-4e7e-ace8-dee98f077422.jpg,0,0,chinesechives,data/predata\chinesechives\823a92a0-36d1-4e7e-ace8-dee98f077422.jpg,True,test
17436,859c3f1e-bc17-4d3c-8249-e9e07ab250a4.jpg,0,-144,chinesechives,data/predata\chinesechives\859c3f1e-bc17-4d3c-8249-e9e07ab250a4.jpg,False,train
17437,85b1c38e-93f9-42e5-b38c-a29b3a0e3f88.jpg,0,0,chinesechives,data/predata\chinesechives\85b1c38e-93f9-42e5-b38c-a29b3a0e3f88.jpg,True,test
17468,889c4ac7-23e9-41e5-976e-b29e1d981208.jpg,0,0,chinesechives,data/predata\chinesechives\889c4ac7-23e9-41e5-976e-b29e1d981208.jpg,True,train
17503,8afaffac-8552-4c23-b6fc-cdadfa5e3cf0.jpg,0,-144,chinesechives,data/predata\chinesechives\8afaffac-8552-4c23-b6fc-cdadfa5e3cf0.jpg,False,train
17530,8ddf2d0e-e3f7-4bf2-9d2d-de80c31ea8b1.jpg,0,0,chinesechives,data/predata\chinesechives\8ddf2d0e-e3f7-4bf2-9d2d-de80c31ea8b1.jpg,True,train
17535,8e881c71-2efb-4052-8cd9-dbb3b2b4af6a.jpg,0,0,chinesechives,data/predata\chinesechives\8e881c71-2efb-4052-8cd9-dbb3b2b4af6a.jpg,True,train
17541,8f58697a-62a0-43cb-98e1-f46a0adba7b9.jpg,0,-144,chinesechives,data/predata\chinesechives\8f58697a-62a0-43cb-98e1-f46a0adba7b9.jpg,False,train
17560,91c9f323-f2bf-474a-adc7-a4a9ffacf55e.jpg,0,0,chinesechives,data/predata\chinesechives\91c9f323-f2bf-474a-adc7-a4a9ffacf55e.jpg,True,test
17567,92265756-377b-4609-9280-af38eba2afaa.jpg,0,0,chinesechives,data/predata\chinesechives\92265756-377b-4609-9280-af38eba2afaa.jpg,True,train
17595,94db49c5-6202-442d-b915-14de0dd52295.jpg,0,0,chinesechives,data/predata\chinesechives\94db49c5-6202-442d-b915-14de0dd52295.jpg,True,val
17598,952e6911-f9e0-45f9-b0a5-96d97a473e9d.jpg,0,-102,chinesechives,data/predata\chinesechives\952e6911-f9e0-45f9-b0a5-96d97a473e9d.jpg,False,train
17599,9552246f-6f42-4c8b-b172-ea84fce21482.jpg,0,0,chinesechives,data/predata\chinesechives\9552246f-6f42-4c8b-b172-ea84fce21482.jpg,True,train
17602,9561f928-bf1d-4113-9f58-c06fae53698f.jpg,0,0,chinesechives,data/predata\chinesechives\9561f928-bf1d-4113-9f58-c06fae53698f.jpg,True,train
17609,96c2255b-6b89-45dc-8653-9fa1af20fbd9.jpg,0,-102,chinesechives,data/predata\chinesechives\96c2255b-6b89-45dc-8653-9fa1af20fbd9.jpg,False,train
17619,97f44b32-c8b8-4736-81e8-156e0967e9f1.jpg,0,0,chinesechives,data/predata\chinesechives\97f44b32-c8b8-4736-81e8-156e0967e9f1.jpg,True,train
17624,98b7662b-8a21-4576-a67b-b76a3863ae4b.jpg,0,0,chinesechives,data/predata\chinesechives\98b7662b-8a21-4576-a67b-b76a3863ae4b.jpg,True,train
17659,9c4931d2-4b79-429b-994b-957437c8b098.jpg,0,0,chinesechives,data/predata\chinesechives\9c4931d2-4b79-429b-994b-957437c8b098.jpg,True,train
17699,9f76d1ad-5be7-4217-8e38-6e353e4bbd35.jpg,0,0,chinesechives,data/predata\chinesechives\9f76d1ad-5be7-4217-8e38-6e353e4bbd35.jpg,True,train
17710,a1171892-32e4-4077-a511-5731a1649e5d.jpg,0,0,chinesechives,data/predata\chinesechives\a1171892-32e4-4077-a511-5731a1649e5d.jpg,True,train
17717,a16f1861-e776-4022-ba90-8ea55936854c.jpg,0,0,chinesechives,data/predata\chinesechives\a16f1861-e776-4022-ba90-8ea55936854c.jpg,True,train
17723,a251410f-37cf-4dbb-a353-8229c05dd2d4.jpg,0,-116,chinesechives,data/predata\chinesechives\a251410f-37cf-4dbb-a353-8229c05dd2d4.jpg,False,train
17746,a51c5d0a-f47d-4b30-936a-8e10e895919e.jpg,0,0,chinesechives,data/predata\chinesechives\a51c5d0a-f47d-4b30-936a-8e10e895919e.jpg,True,train
17772,a7ef0a0d-2d21-48ed-9b70-ed88b52da770.jpg,0,0,chinesechives,data/predata\chinesechives\a7ef0a0d-2d21-48ed-9b70-ed88b52da770.jpg,True,train
17786,a9ae5691-fa2e-4ff5-972c-3e8c07cf0139.jpg,0,0,chinesechives,data/predata\chinesechives\a9ae5691-fa2e-4ff5-972c-3e8c07cf0139.jpg,True,train
17793,aa2d58e2-fccf-4195-a704-bc4ec920f46a.jpg,0,0,chinesechives,data/predata\chinesechives\aa2d58e2-fccf-4195-a704-bc4ec920f46a.jpg,True,train
17805,ab0456d6-6594-4f5a-93b9-471430efaef0.jpg,0,0,chinesechives,data/predata\chinesechives\ab0456d6-6594-4f5a-93b9-471430efaef0.jpg,True,train
17822,acc627ce-c61e-482f-b243-24a4dd3f58bc.jpg,0,0,chinesechives,data/predata\chinesechives\acc627ce-c61e-482f-b243-24a4dd3f58bc.jpg,True,train
17830,adb8fe0f-2d52-40d6-a809-7785be86916f.jpg,-46,-171,chinesechives,data/predata\chinesechives\adb8fe0f-2d52-40d6-a809-7785be86916f.jpg,False,val
17836,adec9cef-cec4-47d3-88fb-e72e5b261c7a.jpg,0,0,chinesechives,data/predata\chinesechives\adec9cef-cec4-47d3-88fb-e72e5b261c7a.jpg,True,train
17838,ae3c1301-e59c-4dd4-bc81-a0407804f29d.jpg,0,0,chinesechives,data/predata\chinesechives\ae3c1301-e59c-4dd4-bc81-a0407804f29d.jpg,True,train
17840,ae641821-384d-4ce3-9201-5f87b3448474.jpg,0,-144,chinesechives,data/predata\chinesechives\ae641821-384d-4ce3-9201-5f87b3448474.jpg,False,val
17854,b05936b0-23dd-4a9c-ae5b-c84dbcf12766.jpg,0,-144,chinesechives,data/predata\chinesechives\b05936b0-23dd-4a9c-ae5b-c84dbcf12766.jpg,False,test
17861,b0bb43e0-368b-4c48-a1cc-aefac2bc6569.jpg,-1,-6,chinesechives,data/predata\chinesechives\b0bb43e0-368b-4c48-a1cc-aefac2bc6569.jpg,False,train
17880,b26a7456-dbf7-43d5-aaf1-d6e8a85397c8.jpg,0,-128,chinesechives,data/predata\chinesechives\b26a7456-dbf7-43d5-aaf1-d6e8a85397c8.jpg,False,train
17894,b3e78ad9-2a66-4bc2-9390-eca67e9546e9.jpg,0,0,chinesechives,data/predata\chinesechives\b3e78ad9-2a66-4bc2-9390-eca67e9546e9.jpg,True,train
17903,b4ea1c79-e4df-4bf8-94ab-41f09fe73b79.jpg,0,0,chinesechives,data/predata\chinesechives\b4ea1c79-e4df-4bf8-94ab-41f09fe73b79.jpg,True,test
17904,b4eb649d-4f60-420e-8162-3f39559d4769.jpg,0,0,chinesechives,data/predata\chinesechives\b4eb649d-4f60-420e-8162-3f39559d4769.jpg,True,train
17916,b66ea6fd-3407-4fc4-ac9d-125d2dccb0f8.jpg,0,0,chinesechives,data/predata\chinesechives\b66ea6fd-3407-4fc4-ac9d-125d2dccb0f8.jpg,True,train
17922,b7484bd0-ff54-4f9e-b123-15c7f2783468.jpg,0,0,chinesechives,data/predata\chinesechives\b7484bd0-ff54-4f9e-b123-15c7f2783468.jpg,True,train
17927,b7f9c5ee-6cd9-4dad-ba36-b9bee6b8924c.jpg,0,0,chinesechives,data/predata\chinesechives\b7f9c5ee-6cd9-4dad-ba36-b9bee6b8924c.jpg,True,train
17934,b85bcf27-a412-4a93-af5c-d88778406f6b.jpg,0,0,chinesechives,data/predata\chinesechives\b85bcf27-a412-4a93-af5c-d88778406f6b.jpg,True,train
17936,b8cb52e7-4874-43bd-933b-c675ed0f0929.jpg,0,0,chinesechives,data/predata\chinesechives\b8cb52e7-4874-43bd-933b-c675ed0f0929.jpg,True,train
17950,ba09f65a-70e7-4ae4-b06e-607f97df9c9f.jpg,0,0,chinesechives,data/predata\chinesechives\ba09f65a-70e7-4ae4-b06e-607f97df9c9f.jpg,True,train
17963,bb8e4bcb-5a7d-4b1f-9f4d-c7facdd9351f.jpg,0,0,chinesechives,data/predata\chinesechives\bb8e4bcb-5a7d-4b1f-9f4d-c7facdd9351f.jpg,True,train
17971,bc4f5c79-8dd7-4a8a-9317-fc569d224e9d.jpg,0,-128,chinesechives,data/predata\chinesechives\bc4f5c79-8dd7-4a8a-9317-fc569d224e9d.jpg,False,train
17974,bcc58a28-1358-4db5-a1e2-c1f74f0ae919.jpg,0,-144,chinesechives,data/predata\chinesechives\bcc58a28-1358-4db5-a1e2-c1f74f0ae919.jpg,False,train
17989,be4d1195-090b-4981-8e7f-fe6aff192111.jpg,0,0,chinesechives,data/predata\chinesechives\be4d1195-090b-4981-8e7f-fe6aff192111.jpg,True,train
17993,be9d4f85-62ee-421b-9325-44d10424a503.jpg,0,0,chinesechives,data/predata\chinesechives\be9d4f85-62ee-421b-9325-44d10424a503.jpg,True,test
17997,bf0be143-e61b-439c-b350-30bf38f78cc5.jpg,0,0,chinesechives,data/predata\chinesechives\bf0be143-e61b-439c-b350-30bf38f78cc5.jpg,True,train
18007,bfdc1137-14ab-4c93-9022-b15b1c8a1077.jpg,0,-144,chinesechives,data/predata\chinesechives\bfdc1137-14ab-4c93-9022-b15b1c8a1077.jpg,False,test
18050,c520f17e-77f2-4414-be33-ddfc28e1b794.jpg,0,0,chinesechives,data/predata\chinesechives\c520f17e-77f2-4414-be33-ddfc28e1b794.jpg,True,train
18065,c6a085af-38fe-434e-a535-6a4f0568ee6e.jpg,0,0,chinesechives,data/predata\chinesechives\c6a085af-38fe-434e-a535-6a4f0568ee6e.jpg,True,train
18080,c7e6d5c6-ad61-42e8-91ac-34d379c419f0.jpg,0,-144,chinesechives,data/predata\chinesechives\c7e6d5c6-ad61-42e8-91ac-34d379c419f0.jpg,False,train
18082,c815fe28-6ab1-4f0e-b958-df15d0291d3a.jpg,0,0,chinesechives,data/predata\chinesechives\c815fe28-6ab1-4f0e-b958-df15d0291d3a.jpg,True,val
18085,c87375f1-66c8-48d5-9842-6fa26c264798.jpg,0,0,chinesechives,data/predata\chinesechives\c87375f1-66c8-48d5-9842-6fa26c264798.jpg,True,train
18136,ceca1919-5f11-4046-978f-905de6c39ef3.jpg,0,0,chinesechives,data/predata\chinesechives\ceca1919-5f11-4046-978f-905de6c39ef3.jpg,True,test
18144,cf718f58-cfa1-4802-aa84-033139c26a24.jpg,0,0,chinesechives,data/predata\chinesechives\cf718f58-cfa1-4802-aa84-033139c26a24.jpg,True,test
18146,d036fc1f-6617-431f-94d2-411760ae2972.jpg,0,0,chinesechives,data/predata\chinesechives\d036fc1f-6617-431f-94d2-411760ae2972.jpg,True,test
18153,d10d851b-f03a-4486-8298-e9973e655e8f.jpg,0,-144,chinesechives,data/predata\chinesechives\d10d851b-f03a-4486-8298-e9973e655e8f.jpg,False,train
18166,d1c0699c-d7cf-49d7-a07d-a01b8e38a819.jpg,0,0,chinesechives,data/predata\chinesechives\d1c0699c-d7cf-49d7-a07d-a01b8e38a819.jpg,True,train
18182,d3a9411b-7161-46e1-8f2e-d4624dbff9db.jpg,0,0,chinesechives,data/predata\chinesechives\d3a9411b-7161-46e1-8f2e-d4624dbff9db.jpg,True,train
18185,d3bba4aa-1199-4a5c-a6eb-7d8007552818.jpg,0,0,chinesechives,data/predata\chinesechives\d3bba4aa-1199-4a5c-a6eb-7d8007552818.jpg,True,train
18215,d827fe91-175c-45f9-9e0b-be58737d4030.jpg,0,0,chinesechives,data/predata\chinesechives\d827fe91-175c-45f9-9e0b-be58737d4030.jpg,True,train
18235,db7054f3-34b4-459f-9246-6d1c83a815eb.jpg,0,-144,chinesechives,data/predata\chinesechives\db7054f3-34b4-459f-9246-6d1c83a815eb.jpg,False,train
18239,dbb0a6f1-2658-43f3-99dd-a44697887347.jpg,0,0,chinesechives,data/predata\chinesechives\dbb0a6f1-2658-43f3-99dd-a44697887347.jpg,True,train
18241,dc2f5100-51b6-4745-a4e3-61229c6f107d.jpg,0,-144,chinesechives,data/predata\chinesechives\dc2f5100-51b6-4745-a4e3-61229c6f107d.jpg,False,train
18245,dc53c937-e006-443e-88fb-0d797f733231.jpg,0,0,chinesechives,data/predata\chinesechives\dc53c937-e006-443e-88fb-0d797f733231.jpg,True,train
18251,dcbcb73a-dedf-4f63-a000-327f81a4805c.jpg,0,0,chinesechives,data/predata\chinesechives\dcbcb73a-dedf-4f63-a000-327f81a4805c.jpg,True,train
18252,dcbfe99d-2ada-41ae-9570-eaafe2b1170b.jpg,0,0,chinesechives,data/predata\chinesechives\dcbfe99d-2ada-41ae-9570-eaafe2b1170b.jpg,True,train
18260,dd91cbae-62be-494c-a728-6e007ffa5f2a.jpg,0,0,chinesechives,data/predata\chinesechives\dd91cbae-62be-494c-a728-6e007ffa5f2a.jpg,True,train
18279,dfd30774-c101-4259-826d-e0018b805de1.jpg,0,0,chinesechives,data/predata\chinesechives\dfd30774-c101-4259-826d-e0018b805de1.jpg,True,test
18304,e3a86ef9-4b4b-44d4-a99c-292d1fad7b6e.jpg,0,0,chinesechives,data/predata\chinesechives\e3a86ef9-4b4b-44d4-a99c-292d1fad7b6e.jpg,True,train
18306,e3cc5949-221c-4472-ab76-b1a05d000d52.jpg,0,0,chinesechives,data/predata\chinesechives\e3cc5949-221c-4472-ab76-b1a05d000d52.jpg,True,train
18331,e733ed72-8c74-48b0-afb5-2482976ab059.jpg,0,0,chinesechives,data/predata\chinesechives\e733ed72-8c74-48b0-afb5-2482976ab059.jpg,True,train
18344,e824ec9e-a396-4169-bd35-690cb62ae3c2.jpg,0,-144,chinesechives,data/predata\chinesechives\e824ec9e-a396-4169-bd35-690cb62ae3c2.jpg,False,train
18367,eaa4b879-9049-4974-b79b-076dcc28e149.jpg,0,0,chinesechives,data/predata\chinesechives\eaa4b879-9049-4974-b79b-076dcc28e149.jpg,True,val
18377,eb600151-553c-4292-92a3-b5b05d10c1b6.jpg,0,-144,chinesechives,data/predata\chinesechives\eb600151-553c-4292-92a3-b5b05d10c1b6.jpg,False,train
18380,eb6a2caf-ab16-4bc6-aeba-347ccd8e4b95.jpg,0,0,chinesechives,data/predata\chinesechives\eb6a2caf-ab16-4bc6-aeba-347ccd8e4b95.jpg,True,train
18381,eb6d3f8a-0ba8-46c2-a6d3-e5c42bc06648.jpg,0,0,chinesechives,data/predata\chinesechives\eb6d3f8a-0ba8-46c2-a6d3-e5c42bc06648.jpg,True,val
18392,ecc1d375-ed97-4a0c-8492-2b650d0c240c.jpg,0,0,chinesechives,data/predata\chinesechives\ecc1d375-ed97-4a0c-8492-2b650d0c240c.jpg,True,train
18397,ed5ce7d0-5a8c-4a01-a322-f8d3f939dd46.jpg,0,0,chinesechives,data/predata\chinesechives\ed5ce7d0-5a8c-4a01-a322-f8d3f939dd46.jpg,True,train
18401,edaa0ed9-48c3-43a6-a07f-127180fef919.jpg,0,0,chinesechives,data/predata\chinesechives\edaa0ed9-48c3-43a6-a07f-127180fef919.jpg,True,train
18418,ef3bcc75-bd06-465b-9e09-395e4a79a964.jpg,0,0,chinesechives,data/predata\chinesechives\ef3bcc75-bd06-465b-9e09-395e4a79a964.jpg,True,test
18424,f0018a7b-1c9a-4331-8f5f-12024179ea4b.jpg,0,0,chinesechives,data/predata\chinesechives\f0018a7b-1c9a-4331-8f5f-12024179ea4b.jpg,True,val
18493,f6dbb34c-5aa8-4861-8526-e7db5dcb1147.jpg,0,0,chinesechives,data/predata\chinesechives\f6dbb34c-5aa8-4861-8526-e7db5dcb1147.jpg,True,train
18509,f8f271a8-057f-4ca1-845e-d1d34d50d02e.jpg,0,0,chinesechives,data/predata\chinesechives\f8f271a8-057f-4ca1-845e-d1d34d50d02e.jpg,True,test
18511,f8fd7c62-86af-4d8a-9168-9e4c671b95de.jpg,0,0,chinesechives,data/predata\chinesechives\f8fd7c62-86af-4d8a-9168-9e4c671b95de.jpg,True,val
18516,f926aeed-9268-4590-9b91-be3b0ce4433d.jpg,0,0,chinesechives,data/predata\chinesechives\f926aeed-9268-4590-9b91-be3b0ce4433d.jpg,True,train
18535,fac483ec-4b8f-4ad1-a49c-e87eb0061baf.jpg,0,-144,chinesechives,data/predata\chinesechives\fac483ec-4b8f-4ad1-a49c-e87eb0061baf.jpg,False,train
18547,fc7f62ce-8dd8-402f-8bee-d0f2e23b732f.jpg,0,-144,chinesechives,data/predata\chinesechives\fc7f62ce-8dd8-402f-8bee-d0f2e23b732f.jpg,False,train
18558,fd775897-c258-4c7f-ba23-db7be71e593b.jpg,-290,459,chinesechives,data/predata\chinesechives\fd775897-c258-4c7f-ba23-db7be71e593b.jpg,False,test
18567,fe9d516d-4202-43c4-9eac-941bdcc2ccdf.jpg,0,-116,chinesechives,data/predata\chinesechives\fe9d516d-4202-43c4-9eac-941bdcc2ccdf.jpg,False,test
18571,fecb0892-a5f1-4a00-9a92-ec73871e10d5.jpg,0,0,chinesechives,data/predata\chinesechives\fecb0892-a5f1-4a00-9a92-ec73871e10d5.jpg,True,train
18581,ffee381a-3894-498f-bc89-37d59e8b4091.jpg,0,-144,chinesechives,data/predata\chinesechives\ffee381a-3894-498f-bc89-37d59e8b4091.jpg,False,test
18583,003a364f-cea9-47f4-8ba3-ed21639f4a81.jpg,0,0,custardapple,data/predata\custardapple\003a364f-cea9-47f4-8ba3-ed21639f4a81.jpg,True,train
18588,008029b2-7bb1-4ee9-a7cc-705328a0a0ef.jpg,0,0,custardapple,data/predata\custardapple\008029b2-7bb1-4ee9-a7cc-705328a0a0ef.jpg,True,train
18612,03c25f44-989f-4544-a1c3-27ce376d04c4.jpg,0,-144,custardapple,data/predata\custardapple\03c25f44-989f-4544-a1c3-27ce376d04c4.jpg,False,test
18618,0430050f-0a2f-495c-bce9-fe24206c1402.jpg,0,0,custardapple,data/predata\custardapple\0430050f-0a2f-495c-bce9-fe24206c1402.jpg,True,test
18619,04482486-c9bc-425d-8939-e6dc05f1a2b8.jpg,0,-144,custardapple,data/predata\custardapple\04482486-c9bc-425d-8939-e6dc05f1a2b8.jpg,False,train
18629,05b0fc5f-43ba-40f5-9613-b5e743d3df7b.jpg,0,0,custardapple,data/predata\custardapple\05b0fc5f-43ba-40f5-9613-b5e743d3df7b.jpg,True,train
18636,066da9f3-ff11-42f0-bb9f-5dfe5d1ebbf9.jpg,0,-144,custardapple,data/predata\custardapple\066da9f3-ff11-42f0-bb9f-5dfe5d1ebbf9.jpg,False,train
18645,07a36a2c-fd44-4c68-8dd5-c03524cff0c7.jpg,0,-144,custardapple,data/predata\custardapple\07a36a2c-fd44-4c68-8dd5-c03524cff0c7.jpg,False,test
18649,07c46353-b255-4b25-b795-0ac0605055cf.jpg,0,-144,custardapple,data/predata\custardapple\07c46353-b255-4b25-b795-0ac0605055cf.jpg,False,train
18667,08ff9872-f157-493e-884b-a7598b2b79ac.jpg,0,-144,custardapple,data/predata\custardapple\08ff9872-f157-493e-884b-a7598b2b79ac.jpg,False,train
18681,0ac558c0-6027-4648-9453-c2a3f1c695ff.jpg,0,-144,custardapple,data/predata\custardapple\0ac558c0-6027-4648-9453-c2a3f1c695ff.jpg,False,test
18689,0b36a4b5-4993-4ce9-bced-45351abd5ad3.jpg,0,0,custardapple,data/predata\custardapple\0b36a4b5-4993-4ce9-bced-45351abd5ad3.jpg,True,train
18691,0b4a36cf-f047-4562-9f6b-425f7dfac049.jpg,0,-144,custardapple,data/predata\custardapple\0b4a36cf-f047-4562-9f6b-425f7dfac049.jpg,False,val
18696,0b99689e-c703-4304-8bbf-b53834250800.jpg,0,-174,custardapple,data/predata\custardapple\0b99689e-c703-4304-8bbf-b53834250800.jpg,False,test
18708,0ccb4ddd-19fd-48c6-9b29-9546c6ae4bf1.jpg,0,-144,custardapple,data/predata\custardapple\0ccb4ddd-19fd-48c6-9b29-9546c6ae4bf1.jpg,False,test
18719,0e85df91-6f8b-4042-a305-d6f79b115d0b.jpg,0,0,custardapple,data/predata\custardapple\0e85df91-6f8b-4042-a305-d6f79b115d0b.jpg,True,train
18729,1000d295-fb9a-476c-ab88-396de7706d40.jpg,0,0,custardapple,data/predata\custardapple\1000d295-fb9a-476c-ab88-396de7706d40.jpg,True,train
18737,10ba8acc-476c-4e6b-83e8-4848a1659f27.jpg,0,-144,custardapple,data/predata\custardapple\10ba8acc-476c-4e6b-83e8-4848a1659f27.jpg,False,test
18742,11b866db-7fb4-44eb-a0b7-6e7fd2dff3a7.jpg,0,-144,custardapple,data/predata\custardapple\11b866db-7fb4-44eb-a0b7-6e7fd2dff3a7.jpg,False,train
18752,12e1d82e-3cb9-4b42-8f47-4e17c82e7186.jpg,0,-144,custardapple,data/predata\custardapple\12e1d82e-3cb9-4b42-8f47-4e17c82e7186.jpg,False,train
18763,144e4c34-9cf7-45ae-933f-cb1afa1ff521.jpg,0,0,custardapple,data/predata\custardapple\144e4c34-9cf7-45ae-933f-cb1afa1ff521.jpg,True,train
18769,14bebf0e-0888-449e-a4ff-c8b77669e8bf.jpg,0,-174,custardapple,data/predata\custardapple\14bebf0e-0888-449e-a4ff-c8b77669e8bf.jpg,False,train
18770,14e0d678-c619-4145-93ef-24e1b77e5fe7.jpg,0,0,custardapple,data/predata\custardapple\14e0d678-c619-4145-93ef-24e1b77e5fe7.jpg,True,train
